operation,key,customer_id,amount_cents
R,5457,,
I,12010,60601,29909
I,12011,37715,40375
I,12012,31509,43564
R,10802,,
U,8791,63407,8848
R,5985,,
U,8200,44141,26398
U,3658,44907,17818
I,12013,95844,41641
U,1561,51578,35094
U,10629,49034,30744
U,10899,41167,10038
U,2369,70308,24133
I,12014,45813,36320
R,11046,,
I,12015,45091,31949
I,12016,39507,32068
U,8218,12809,42935
U,726,20367,34893
I,12017,34406,41261
I,12018,25352,27005
R,3497,,
I,12019,85879,41917
U,31,39399,1295
U,4123,52488,38956
I,12020,58274,41623
I,12021,33356,47910
I,12022,87745,38757
U,11363,32186,19160
R,5723,,
I,12023,74961,22385
I,12024,67922,46818
U,4644,48872,46885
I,12025,4861,8138
U,3129,79756,25547
R,1276,,
U,10089,88842,2147
I,12026,5153,49774
R,578,,
I,12027,60295,37637
I,12028,35352,37758
R,8897,,
U,9788,23344,34768
U,11140,12828,26174
I,12029,20460,7298
I,12030,47863,37999
I,12031,30979,43654
U,9591,55604,29274
U,4096,46261,13072
I,12032,63807,15838
U,11040,46668,46186
U,6677,5961,32150
R,2099,,
R,8821,,
U,1399,28002,15204
I,12033,13956,49467
R,120,,
R,3106,,
R,7670,,
I,12034,40618,10911
U,5076,80542,14957
U,11017,29494,20655
U,11915,74420,27234
U,1025,91031,17665
U,367,25693,46210
I,12035,87499,821
I,12036,59806,44241
I,12037,47738,41314
U,5977,73495,10151
U,413,67328,11510
I,12038,44920,11993
I,12039,87739,27302
U,11952,61719,38851
I,12040,92739,4576
R,8300,,
I,12041,68563,25681
U,9557,13591,5897
I,12042,88110,8516
I,12043,21791,5051
U,10776,21810,21220
I,12044,49495,5513
I,12045,76754,32162
I,12046,71638,37298
I,12047,19235,21933
I,12048,40126,25941
I,12049,99455,20971
U,4328,82468,41329
U,6100,91760,14175
R,11247,,
I,12050,36722,18870
I,12051,14337,34229
R,11265,,
U,11408,44907,5692
U,7376,24587,33602
I,12052,90067,22259
R,3377,,
U,10618,84341,35481
R,9718,,
U,11834,56209,33719
U,1634,70394,18414
I,12053,10522,17150
U,2205,21734,1928
I,12054,34215,43476
U,3250,31842,21310
U,978,12773,7393
R,2769,,
U,6377,1497,12918
R,7892,,
I,12055,51760,19176
U,7912,6057,48092
U,6911,86692,43682
U,1777,71233,15647
I,12056,49443,9562
I,12057,48913,269
U,10719,63279,45257
I,12058,83429,27365
R,1537,,
U,685,36955,35856
U,8457,51741,36860
R,4912,,
R,6389,,
I,12059,29147,3030
U,10999,21213,25470
I,12060,85766,21629
I,12061,33647,40388
U,4891,14312,38689
I,12062,52597,2525
U,11218,98663,15218
I,12063,2679,25456
I,12064,32791,37398
R,9250,,
I,12065,98395,31986
I,12066,30077,19653
R,10847,,
I,12067,92428,39171
U,870,16173,36296
R,6124,,
U,1636,24620,26124
I,12068,18639,38083
U,177,60604,18271
R,5442,,
I,12069,8780,39314
U,6521,95503,9179
I,12070,44687,11363
U,57,18429,11518
R,9362,,
I,12071,99187,1743
U,8357,59703,24141
I,12072,67424,785
R,9888,,
U,6031,71466,15225
I,12073,39066,12691
I,12074,81469,41962
R,6689,,
U,3921,42766,5635
U,5539,33256,24832
U,11310,92540,22720
R,2670,,
I,12075,39880,3185
I,12076,11591,9965
I,12077,32053,12512
R,5414,,
U,10401,76403,46403
U,9474,1565,14553
U,9878,59480,6651
U,8077,10676,31946
I,12078,25199,2240
U,8198,59232,3834
I,12079,39776,4930
R,11447,,
U,5407,12219,25800
U,3799,99716,41688
I,12080,77411,21121
U,7344,50487,36709
U,9132,59448,26557
U,10932,57093,4074
R,4585,,
U,5319,85991,46919
I,12081,93845,29921
I,12082,87595,15381
I,12083,83762,31060
I,12084,5847,15019
U,4329,76041,27638
I,12085,94708,47632
U,8190,34607,22400
R,6,,
U,4603,69905,2930
U,11484,57513,47637
I,12086,15345,35581
R,5644,,
U,5586,37947,10729
U,7455,77903,38351
I,12087,47171,38092
I,12088,39177,31381
U,1923,13787,7145
R,9440,,
U,5025,58927,23827
U,5753,54832,22475
U,8385,74092,29978
R,6348,,
I,12089,27537,19501
U,4397,89169,1720
I,12090,76018,782
I,12091,33794,45010
U,5716,97209,27419
R,7109,,
U,9669,95541,39255
R,10649,,
I,12092,53442,4535
U,2167,53709,36004
U,10237,58047,28982
I,12093,57545,39168
U,670,99205,42977
U,9257,53251,9557
U,8143,61399,38717
R,7276,,
R,1400,,
R,7173,,
I,12094,46871,8174
R,9783,,
U,3071,86598,2228
U,10702,22011,18936
U,3799,25244,44953
I,12095,31701,3500
I,12096,28269,40521
U,3765,33061,18445
U,6573,92848,1904
I,12097,49526,37193
I,12098,33894,46481
U,38,52276,40206
U,2139,25000,22449
U,6420,42352,9312
U,1481,17897,33251
U,7904,93770,3282
R,6268,,
I,12099,34722,16733
U,9105,44084,18926
U,5582,32167,7088
R,9481,,
I,12100,68195,742
U,5933,45884,20482
I,12101,69391,523
U,7276,53766,49916
I,12102,17304,24031
U,490,62872,36612
I,12103,55611,36187
U,7318,71350,26110
R,2957,,
R,11831,,
U,2131,22123,8117
U,1232,62985,2340
I,12104,12194,40826
I,12105,42734,36812
U,6795,27375,38888
I,12106,86748,8732
U,7733,74169,34472
I,12107,20904,34139
U,11464,10000,16588
I,12108,40595,37284
U,6697,22765,37866
I,12109,62114,43781
U,5075,39377,7627
U,3842,25520,49923
R,9122,,
U,7717,589,1370
U,11495,5417,11817
U,5116,44365,44977
R,348,,
R,2609,,
I,12110,85995,49392
R,11849,,
I,12111,47298,19600
U,4450,8759,26206
U,8164,81201,9110
I,12112,91250,4566
R,4409,,
U,2157,61141,21041
I,12113,2348,6501
U,6648,89253,44700
U,4143,36147,11294
I,12114,30122,47371
U,7886,70066,22490
U,8895,24726,13316
R,6103,,
U,8085,18581,15691
I,12115,28334,26176
U,10556,1372,28034
R,1441,,
I,12116,43985,29291
I,12117,20124,15115
R,7954,,
R,10874,,
U,8195,92235,6635
I,12118,60333,556
R,726,,
I,12119,74121,28430
U,7920,87728,8766
R,2116,,
U,9363,17131,3129
R,9214,,
R,11860,,
I,12120,16559,15715
U,2448,74070,29588
I,12121,35213,37806
I,12122,25914,49510
U,5579,66260,10685
U,1690,45046,35196
I,12123,82790,24476
I,12124,16370,5167
U,3458,79215,42431
U,4628,78846,10905
I,12125,61165,22005
I,12126,60227,19938
I,12127,14510,20401
I,12128,39195,36884
I,12129,31225,38295
U,6316,17077,22764
I,12130,67782,35844
U,1149,23307,19785
I,12131,61582,47785
U,10581,56918,46517
I,12132,62917,11362
I,12133,33802,19568
R,5009,,
R,5614,,
I,12134,81611,30406
U,2700,79116,24767
U,1808,44245,26714
I,12135,40290,14701
I,12136,88651,42540
R,2568,,
I,12137,74889,3172
I,12138,29674,17808
I,12139,84840,1329
I,12140,16432,19302
U,6861,6628,41157
R,817,,
U,156,78828,4413
U,5806,63299,15045
U,2089,37747,11096
U,11380,90948,9171
R,4288,,
U,542,28944,27139
I,12141,30269,3576
U,1385,94088,17691
I,12142,82514,3943
I,12143,88968,21863
R,3961,,
R,11645,,
R,7539,,
R,2987,,
U,1079,33899,32300
I,12144,43026,27697
U,209,1511,41658
R,4357,,
R,10001,,
I,12145,28499,21724
I,12146,96596,17984
U,5017,21442,10449
U,10443,31767,42526
I,12147,80801,27445
I,12148,90904,31642
I,12149,10803,23228
U,9751,2606,11163
R,2680,,
I,12150,60945,47849
I,12151,52781,21362
R,11792,,
U,9915,73764,1141
U,11521,83383,3743
U,7427,53292,4527
I,12152,84532,20531
U,7400,65961,32139
U,12084,92493,21391
U,10792,6881,46918
I,12153,23074,42128
U,6563,81166,32390
U,11864,92449,49247
R,7093,,
U,5959,35081,37514
U,3219,40079,15251
I,12154,52461,38601
R,5235,,
I,12155,96907,44131
U,3002,90295,22825
R,7681,,
U,3645,43828,30028
R,8372,,
R,3627,,
U,7888,30467,18268
U,10307,89026,13744
R,3769,,
U,1663,23425,10096
U,7794,33227,1518
I,12156,70613,24630
R,7515,,
R,3961,,
U,735,42494,4859
U,2057,32577,8755
U,465,63895,46545
R,5841,,
U,8170,7097,38619
I,12157,34967,41653
I,12158,6859,18016
R,10611,,
I,12159,88488,19705
I,12160,51547,20124
R,9728,,
I,12161,48672,24496
I,12162,17249,21120
U,584,63743,33973
R,1494,,
I,12163,96045,22726
I,12164,45783,46990
I,12165,95582,45227
U,4161,99889,4581
I,12166,61663,7313
U,8147,99150,20682
U,1987,51424,28427
I,12167,22765,33846
I,12168,17231,18297
U,286,56438,7985
I,12169,17581,4978
I,12170,70314,43165
U,11733,56699,15661
U,152,102,30128
U,1199,40982,2822
U,897,41209,39887
U,6315,65664,23594
I,12171,55054,39136
U,1268,40118,12541
I,12172,90798,27786
R,8277,,
R,9714,,
R,724,,
R,4662,,
I,12173,54736,48120
R,821,,
I,12174,78630,9851
U,8413,68741,32922
U,8814,77844,13674
R,6402,,
I,12175,50578,16030
U,1866,53430,33409
U,8777,96189,23189
R,11224,,
U,6889,78104,3098
I,12176,82276,2405
I,12177,50045,21993
I,12178,99451,36590
U,2627,49833,31467
R,562,,
R,2558,,
I,12179,20525,216
I,12180,72611,7457
I,12181,38062,29422
R,3165,,
U,5763,55047,18628
R,8451,,
U,11870,93313,1986
I,12182,29091,3358
I,12183,79123,29161
I,12184,68214,49922
U,10303,74671,24428
R,4183,,
U,4654,79635,36054
U,7561,10412,17153
U,4317,73964,2414
I,12185,49666,34627
U,6847,58910,24517
R,9195,,
U,8052,13236,5605
U,5806,56507,3077
U,9956,47900,26456
U,4976,32630,49284
R,800,,
I,12186,85960,28863
U,2402,2131,47270
R,5727,,
U,5671,56168,21810
I,12187,28040,15843
I,12188,92210,31348
U,3965,2416,44468
U,6202,64898,45156
U,1774,77582,10643
I,12189,14121,24425
U,7873,88251,10172
R,1696,,
R,10892,,
R,6144,,
I,12190,38021,22186
U,10784,7577,22519
U,514,66491,48883
I,12191,87269,37035
U,9021,27366,37326
I,12192,52621,41459
U,8527,66847,31446
R,6186,,
R,3516,,
R,4622,,
U,3601,87983,3995
R,9508,,
R,3661,,
U,10078,40268,40631
I,12193,2328,32325
I,12194,93569,18317
R,9309,,
U,10549,54104,20684
I,12195,54174,49553
U,8389,81160,32640
I,12196,47085,6638
U,6187,20548,9620
U,7412,42901,41508
U,69,21750,8448
U,2125,29420,18906
R,6263,,
I,12197,59194,6790
R,1292,,
I,12198,67982,37053
I,12199,34393,6803
I,12200,82449,10979
I,12201,66433,884
U,6764,52763,28369
R,8885,,
I,12202,23553,14354
U,7993,69102,36362
U,4513,63690,41707
I,12203,76508,36595
U,3174,54564,5532
U,7761,51238,40175
U,9039,36943,19940
U,243,18973,10590
I,12204,34017,45587
U,4114,70346,35765
I,12205,25087,47560
R,7562,,
U,1259,39349,24151
R,1208,,
I,12206,14402,35031
R,2499,,
U,6237,82746,38580
I,12207,34547,8064
I,12208,32577,43978
U,105,50232,5688
R,7442,,
I,12209,12127,32957
U,12196,16272,6780
I,12210,80693,8304
I,12211,49594,43208
I,12212,18746,20008
I,12213,53636,36813
U,3464,37941,4254
I,12214,28895,17259
R,1528,,
R,1143,,
U,1817,73711,41616
R,160,,
I,12215,44802,5731
I,12216,30338,10361
U,1898,58319,38585
I,12217,40596,20535
U,8231,47338,27236
R,12204,,
U,783,50646,29803
R,10823,,
I,12218,60133,34609
U,357,25944,6952
U,5795,99999,25641
U,7763,16403,10092
U,10837,61918,39398
U,896,59637,47655
U,3646,28154,29573
U,10130,82233,38151
I,12219,68848,29576
R,3763,,
U,1746,92802,15091
U,10075,37871,5930
R,10324,,
U,4923,9281,382
I,12220,2218,14789
R,7388,,
U,1071,92121,42429
U,5697,64083,26090
U,11231,4746,5422
R,8747,,
I,12221,84412,21876
U,1551,21725,21210
U,614,50922,19015
R,4603,,
U,8537,52430,30500
U,9199,49621,41753
I,12222,68004,38827
U,4135,67734,4644
U,10644,32304,26660
I,12223,3324,3609
I,12224,59769,30805
R,1177,,
U,3636,85701,31588
U,5079,78056,13028
I,12225,4847,29207
U,1813,9685,29089
R,11526,,
I,12226,6826,2492
U,388,22312,6183
U,4813,11290,23474
U,9698,55427,29443
U,3808,30579,43719
I,12227,39720,43589
U,6671,91925,22542
U,2651,29991,37294
I,12228,62921,44645
R,3459,,
I,12229,47212,16077
I,12230,99239,3730
U,11383,76765,38347
R,10265,,
U,5702,28108,47242
U,1830,96954,40301
U,7478,30849,6900
I,12231,28372,37319
I,12232,56043,45612
I,12233,35789,33298
U,11842,19954,12950
I,12234,73421,22971
I,12235,49299,21698
I,12236,31930,40845
R,7851,,
I,12237,50859,36368
U,1516,34181,46060
R,3956,,
U,3290,16302,31662
I,12238,51186,28956
I,12239,56417,484
U,9163,84029,6736
U,3752,41869,30410
I,12240,15525,47095
R,2233,,
U,6443,91421,38598
U,3080,48627,49259
U,4953,52514,13772
I,12241,70139,45579
U,256,13321,19496
I,12242,82365,42428
U,7963,643,15224
U,3889,32839,43446
R,11397,,
I,12243,12984,47567
U,6474,52106,49079
U,2473,47464,21212
R,10625,,
R,391,,
I,12244,22759,25621
I,12245,930,3239
I,12246,14561,43827
I,12247,7260,5550
I,12248,55592,4936
U,9592,60251,12717
U,4135,97909,40960
I,12249,10735,9230
I,12250,30277,179
R,12122,,
U,2293,85872,12762
U,4964,87296,24706
I,12251,81854,3457
I,12252,89994,46557
I,12253,53069,31430
R,11041,,
I,12254,9644,4121
U,4300,69367,8283
U,7639,82326,16157
I,12255,54093,23876
I,12256,94980,27558
R,2270,,
R,1177,,
I,12257,69509,35944
R,2289,,
R,3496,,
I,12258,68980,47760
I,12259,37674,8066
U,1035,83634,41367
I,12260,94082,14737
I,12261,20388,12524
U,1907,90477,41242
U,3912,55517,33309
R,10252,,
I,12262,8667,27220
I,12263,56957,18051
R,3995,,
R,9461,,
I,12264,93457,37558
I,12265,86323,11875
I,12266,18339,35073
R,10405,,
I,12267,59535,6764
R,9872,,
U,9555,34084,39750
I,12268,74406,21129
I,12269,21682,12322
U,10075,54326,16959
U,11204,68189,18346
I,12270,32547,49054
I,12271,92206,47918
U,8312,14807,7711
R,3647,,
U,6981,33752,1693
I,12272,68124,1707
U,8187,62771,5681
I,12273,41585,46137
U,11057,86498,45598
R,10491,,
I,12274,91567,11037
I,12275,69553,31485
I,12276,6833,11354
I,12277,75646,6520
I,12278,2073,46842
I,12279,51141,15525
U,1905,54062,11803
I,12280,52015,26004
I,12281,28360,9652
R,8335,,
U,8769,880,11582
I,12282,45181,43215
I,12283,74420,32193
U,3726,94567,29943
I,12284,74875,12916
I,12285,47056,32138
I,12286,41399,22792
R,10544,,
I,12287,33405,47273
U,11177,11186,4916
R,11066,,
U,6415,59776,876
U,8646,55797,9826
I,12288,51505,42890
U,7063,13642,6877
R,9104,,
U,2628,26908,13731
R,237,,
U,5923,52157,16434
R,8326,,
I,12289,75765,10987
I,12290,83558,36709
R,7641,,
U,2807,14501,2676
I,12291,89516,47031
U,3322,10909,11356
I,12292,30085,47041
U,5786,99942,19145
U,2447,24104,274
U,108,8396,40547
U,369,72144,19428
R,7700,,
U,11034,9091,28729
I,12293,20994,32216
I,12294,56346,13819
I,12295,42762,4439
R,11983,,
I,12296,46332,21859
R,11623,,
R,5955,,
I,12297,4242,33737
R,4974,,
I,12298,33546,46630
R,7034,,
I,12299,27262,45325
R,3438,,
U,7403,17648,8554
U,628,20125,48978
I,12300,30267,284
I,12301,24957,43987
U,2333,83853,18099
R,7486,,
U,3354,75277,7618
I,12302,75121,9376
I,12303,73434,2074
I,12304,14662,27333
I,12305,28982,8224
U,6985,80245,25364
I,12306,61768,47737
I,12307,1213,16400
U,24,33324,24598
U,4141,8425,1336
U,7142,51245,17395
U,71,4015,45042
U,4754,96257,21811
U,1636,43149,47867
I,12308,64200,26787
U,9505,54117,45535
R,59,,
U,4846,12569,7899
U,5208,2381,42973
I,12309,53471,40422
U,11553,54487,6569
I,12310,25578,8106
U,2662,92845,21819
U,11439,32053,45733
R,10825,,
I,12311,72441,3245
U,8983,25311,29986
I,12312,83357,20033
U,4441,97016,3852
I,12313,93469,20158
U,6629,22854,22373
I,12314,88653,13107
U,766,13961,5797
R,5401,,
I,12315,42550,21028
U,7134,23800,30443
U,8902,72374,35378
R,662,,
U,7294,36224,34933
U,3899,2605,16793
I,12316,47022,35073
I,12317,66519,558
I,12318,77727,30960
R,8906,,
U,5071,17203,11771
I,12319,28861,24215
I,12320,43055,45459
I,12321,86606,47996
U,2967,5924,21463
I,12322,46220,37031
U,5263,58317,32600
U,1447,14022,44705
R,7360,,
I,12323,71861,14747
R,5005,,
I,12324,61308,27079
I,12325,57954,16491
U,11188,13642,5851
I,12326,74,36111
U,5844,69548,37484
U,639,99158,7245
I,12327,86416,11102
R,3361,,
U,11622,68379,39101
I,12328,7968,608
I,12329,25659,17945
U,11154,98086,4710
R,8317,,
I,12330,67662,38550
I,12331,29791,560
I,12332,64992,18500
U,1734,97056,7756
I,12333,95752,37602
I,12334,83762,31502
U,9739,16600,30675
R,5380,,
I,12335,6376,14539
U,11089,63669,49131
U,8505,88687,23218
I,12336,19076,33743
U,10531,73508,40389
U,8398,85454,6975
U,4231,30783,37808
U,11415,31813,3452
I,12337,74511,660
I,12338,61639,15645
U,4663,80672,38267
I,12339,95421,42926
I,12340,36267,20588
U,10528,86436,16657
I,12341,40594,18260
R,709,,
U,9528,22329,48846
U,6318,83919,22602
U,3806,39023,29717
I,12342,74455,7251
I,12343,4063,48178
U,5586,75988,42846
I,12344,27434,40157
U,10268,83471,46672
I,12345,97095,3651
U,9929,92281,37606
I,12346,47694,33279
I,12347,59041,33351
I,12348,88072,32663
U,10912,72374,4821
U,8623,40558,14392
I,12349,88761,2652
U,11362,27593,3821
I,12350,85480,44004
R,11252,,
I,12351,61040,25523
R,11241,,
I,12352,25337,20829
I,12353,84138,41152
R,8321,,
U,6356,76529,10370
R,3234,,
I,12354,65674,21172
U,3872,24785,26891
U,9897,44574,8612
I,12355,43651,44803
I,12356,95427,12374
U,2265,89572,25828
U,2599,60110,15690
U,10994,93184,21793
I,12357,37322,40933
U,4301,77888,45318
R,2289,,
I,12358,32201,17653
U,1227,38276,27879
I,12359,43220,2287
U,11639,46785,20675
U,11385,59177,2846
I,12360,19504,2508
R,1861,,
U,1207,25502,27500
I,12361,34796,23722
U,7703,51332,7384
I,12362,14127,36211
U,10858,78259,6210
I,12363,19330,31400
I,12364,99068,1035
I,12365,42589,2044
U,6640,13549,10180
R,2449,,
I,12366,70913,42639
U,11635,82880,1831
U,4851,37131,27575
U,5779,32550,44087
R,4206,,
U,5306,44579,38152
U,2066,53463,14009
I,12367,56192,533
U,7984,70640,39796
I,12368,40844,14281
U,2243,63984,26965
I,12369,25125,37885
I,12370,8090,17326
I,12371,53879,2417
R,2916,,
I,12372,32008,26334
U,11811,86598,9413
I,12373,55587,36984
R,11234,,
R,1017,,
U,6137,44193,44437
R,1707,,
U,9921,4867,28389
I,12374,60586,1656
I,12375,8800,22432
I,12376,22629,2634
R,9569,,
I,12377,33142,20372
I,12378,59913,28701
U,2681,15009,25160
R,1211,,
U,3173,89898,15675
I,12379,30306,38646
I,12380,9512,48638
U,9470,49536,42619
I,12381,14743,260
I,12382,29404,1731
U,2616,22720,27487
R,912,,
I,12383,16506,9623
U,10689,60726,29228
I,12384,23833,29855
I,12385,41361,18848
I,12386,42488,32277
I,12387,70183,29257
I,12388,71763,9621
R,3171,,
R,11354,,
I,12389,90925,49074
I,12390,10375,11071
U,9453,72537,3574
I,12391,33907,27360
I,12392,47930,33082
U,2251,97079,17843
U,216,74432,27425
I,12393,2550,42484
U,4347,57667,10299
I,12394,33695,22555
R,7554,,
U,9014,61051,45639
U,8108,71757,35249
U,7234,473,45770
I,12395,35729,27400
U,7670,60051,3564
I,12396,11327,9424
I,12397,67365,32876
I,12398,20075,35866
U,6536,68479,4117
I,12399,17870,33696
I,12400,19219,26383
I,12401,9333,46463
I,12402,49501,16953
R,440,,
R,3210,,
I,12403,9770,42401
U,6951,4362,22034
U,11752,52143,35669
U,3298,9735,45318
I,12404,84052,26407
U,7733,75659,24196
I,12405,18920,30653
U,3128,16150,11516
I,12406,34408,8851
U,5915,31225,24550
I,12407,35397,5552
I,12408,2361,5653
U,1403,80846,36562
I,12409,72898,1392
U,46,92072,7866
U,11341,67429,47543
I,12410,63688,6835
U,646,62855,30727
I,12411,94966,3692
U,4674,7631,18776
U,6958,71824,38044
U,7253,78264,24958
U,2485,84950,19346
U,10973,7040,21564
I,12412,12005,2392
I,12413,74797,133
R,7684,,
R,1739,,
U,12074,47464,1940
I,12414,1550,24494
R,5702,,
I,12415,74102,31134
R,10269,,
U,11185,80973,11609
R,196,,
I,12416,22564,40739
I,12417,61692,23986
I,12418,79043,31122
U,7549,88401,45504
I,12419,43747,42043
U,9817,55347,21156
U,12263,59154,49131
U,2737,45423,10018
U,11112,89189,40439
I,12420,33806,43940
I,12421,7361,18534
R,4657,,
R,11777,,
U,4780,5158,44660
I,12422,12179,12398
U,10037,30117,29207
I,12423,98513,26017
I,12424,90011,39940
U,8743,15102,48828
I,12425,49378,414
I,12426,41974,22611
U,1449,60006,19838
U,761,47602,34241
U,11856,51248,33930
U,4507,35766,38650
I,12427,67569,3921
U,5529,65971,26364
R,12034,,
R,5825,,
U,4351,43346,1856
U,9463,73118,28721
U,4235,49006,16057
U,7232,96553,38842
R,1910,,
R,930,,
I,12428,67906,24475
I,12429,9283,35111
U,11099,55613,33633
I,12430,87597,47737
U,3644,21751,5105
U,9452,54009,7819
U,3435,6858,43293
U,11378,26026,42753
U,8715,1090,49865
R,2560,,
R,6859,,
U,5672,80767,32562
I,12431,17598,667
U,5438,38864,35925
I,12432,75294,33984
I,12433,63475,36017
I,12434,94144,40061
R,1053,,
I,12435,36952,30933
I,12436,33474,40001
I,12437,36706,29385
U,81,38626,11536
U,7466,13592,31673
I,12438,33040,44808
U,2954,10565,17286
U,7505,24008,32804
U,777,35577,22653
I,12439,81461,11957
U,7011,81222,33093
U,10137,59638,38745
I,12440,68779,30313
I,12441,43339,19314
U,8401,33815,29716
I,12442,9080,15540
U,1894,80004,9025
I,12443,76185,45445
I,12444,54520,313
I,12445,78915,28605
R,7434,,
U,1049,91527,38204
U,6175,32663,33912
I,12446,14534,10139
I,12447,69205,18865
I,12448,62721,39686
U,11777,87698,23003
U,1146,47205,26942
U,6588,17840,46319
R,3933,,
I,12449,8140,30596
R,6864,,
U,4135,67956,2082
I,12450,30418,6793
U,2152,92610,8654
U,4908,31625,16357
R,7209,,
I,12451,23103,42735
I,12452,64496,4517
U,10416,85027,10713
U,7481,46157,27518
R,1027,,
I,12453,13781,8623
I,12454,27487,35725
I,12455,64428,35786
I,12456,73086,32099
U,779,51786,27375
R,11419,,
I,12457,45445,40901
I,12458,43428,33759
U,3796,46353,28477
U,4858,10474,34367
I,12459,21660,41287
I,12460,89216,34326
R,2286,,
R,2808,,
I,12461,68592,46295
U,7091,76547,2819
I,12462,41432,40303
U,9656,93684,39796
U,5082,23017,35283
U,2562,90791,35005
I,12463,58853,2459
U,729,31791,5293
I,12464,88410,11081
I,12465,70831,36504
I,12466,60329,6074
I,12467,98912,11082
U,2611,2199,13730
I,12468,50022,34372
U,4801,16617,29100
I,12469,98170,31592
U,2232,56031,35592
I,12470,44293,12299
U,8671,60656,48516
U,477,94684,16038
R,8288,,
I,12471,63324,29514
U,4402,57362,5342
I,12472,951,26753
R,8798,,
U,3636,34860,41894
I,12473,98880,49694
I,12474,83442,46252
U,3977,44843,27971
R,10656,,
R,7421,,
U,11696,4791,3765
U,3490,44520,34882
U,9569,61580,14408
R,2062,,
I,12475,28918,48954
I,12476,16589,11255
U,7343,2969,20558
I,12477,33368,2836
I,12478,19975,21796
U,4758,53811,34257
I,12479,91798,44922
U,9484,58966,30125
I,12480,38427,6932
R,7810,,
I,12481,70443,4631
U,9565,55225,41887
I,12482,37420,26296
I,12483,60324,15359
U,5625,49823,39993
R,4564,,
U,4335,97797,44083
U,12225,29920,13680
R,2922,,
I,12484,9248,45305
R,8919,,
I,12485,46171,35139
U,11297,57371,2001
R,6935,,
I,12486,31347,44493
I,12487,40998,38286
I,12488,88800,18387
I,12489,55280,18095
R,6760,,
R,9096,,
U,3381,7754,5679
R,11771,,
R,4014,,
U,475,90939,7789
U,8267,65379,6071
I,12490,49273,9522
U,4060,46643,27906
U,874,42005,36021
I,12491,9922,2602
U,278,15332,24084
I,12492,27094,30052
U,3240,42740,26556
U,2119,83348,43087
U,2715,67043,30299
R,5223,,
I,12493,47949,39955
U,10175,48247,30422
I,12494,76201,43864
I,12495,46328,32516
U,5624,80165,37458
U,6027,3332,22552
U,10626,31457,45210
I,12496,17565,37006
I,12497,10877,29139
R,8421,,
U,4690,9740,36744
U,5653,21031,45298
U,12109,86876,24149
R,1011,,
I,12498,87653,34807
I,12499,65618,10849
I,12500,9740,25944
I,12501,12620,4497
I,12502,93031,12222
R,6132,,
U,11642,38778,21049
R,3351,,
R,10893,,
R,10333,,
U,10207,34351,30458
U,8404,95768,35943
R,929,,
R,11941,,
U,3965,22585,47514
I,12503,22090,48454
I,12504,37452,729
I,12505,22659,38291
U,7152,30613,19076
I,12506,2891,37840
U,2885,93920,5903
I,12507,5084,23804
I,12508,86513,10898
U,9367,41548,38307
U,11591,3528,18601
I,12509,62712,39931
I,12510,11606,9032
I,12511,85906,15610
I,12512,42588,19923
U,1415,72574,39050
R,1866,,
U,4958,97127,47932
I,12513,34340,33021
I,12514,61996,4599
U,9844,89866,40955
U,2882,60514,28117
U,1429,24333,32446
U,2105,15202,7734
R,2711,,
I,12515,91201,46483
U,1370,29333,2684
R,9701,,
I,12516,73464,2352
R,8613,,
I,12517,6651,36541
U,8656,93246,4702
U,11099,54024,19893
I,12518,20681,12437
R,9377,,
R,9433,,
I,12519,4732,33728
R,10989,,
U,5259,51453,36904
I,12520,91252,13659
R,2484,,
U,7063,82056,26228
U,4922,93261,45698
I,12521,63473,5675
R,10735,,
U,8977,73818,6145
I,12522,66346,31500
U,5261,3955,7440
U,3375,20826,1602
I,12523,32639,17954
I,12524,34538,38925
U,456,64631,5120
U,8508,62227,25714
U,11724,65003,29839
U,11524,20120,23568
I,12525,85593,30196
R,1233,,
I,12526,99078,49015
U,6462,3421,12934
I,12527,84213,33118
I,12528,12167,42850
I,12529,88060,48881
I,12530,7192,20773
I,12531,90444,49582
U,508,24637,49887
I,12532,80223,24945
I,12533,26972,4060
U,7564,2977,995
U,9954,36823,26484
I,12534,52023,26131
I,12535,32187,47004
R,4061,,
U,7557,7769,2018
U,12161,89285,20958
U,146,3464,38110
U,1077,35960,43089
R,6896,,
R,2992,,
U,3531,4014,49424
U,8758,64346,19312
U,11401,71004,45548
U,3158,81665,42769
R,7670,,
U,11997,683,37964
U,2329,68761,21400
I,12536,90762,9365
I,12537,72144,22229
I,12538,46671,20833
I,12539,14755,13965
I,12540,14986,37855
I,12541,3137,14175
I,12542,68077,10919
I,12543,30830,28173
U,9189,27026,36000
I,12544,25619,26077
I,12545,83219,12716
R,3941,,
U,534,33830,45638
U,4184,57538,23961
U,6772,55194,18022
U,12093,62864,46742
U,6438,30263,32284
I,12546,17075,2629
U,1731,59949,21918
U,2764,75378,29084
U,612,15969,17149
U,4947,639,33711
R,12277,,
I,12547,33170,5308
U,2921,71310,7488
I,12548,93237,14136
I,12549,8971,4863
U,6246,15501,6783
U,509,25985,24679
R,8461,,
I,12550,52386,49154
I,12551,43627,22493
U,10332,35339,24943
I,12552,33844,11598
I,12553,65638,16274
U,12339,33488,15269
U,1467,34986,1889
R,11087,,
U,11240,41257,18503
I,12554,74266,23311
I,12555,55574,1978
R,114,,
I,12556,12153,39485
I,12557,84349,9122
R,2455,,
I,12558,68507,24768
I,12559,61811,17601
