operation,key,customer_id,amount_cents
I,5413,75113,20396
I,5414,74156,29746
I,5415,44280,24827
I,5416,62290,47288
I,5417,79392,8803
I,5418,99871,9178
I,5419,66161,41811
I,5420,60416,29586
I,5421,87454,29530
I,5422,19528,47801
I,5423,42627,5953
I,5424,81890,43648
I,5425,81736,26945
I,5426,50756,15358
I,5427,51826,22316
I,5428,70910,3102
I,5429,87877,29138
I,5430,96458,18278
I,5431,84662,5901
I,5432,21708,46447
I,5433,3252,37586
I,5434,82590,46460
I,5435,40482,36868
I,5436,84563,8212
I,5437,84400,36757
I,5438,11162,12710
I,5439,81095,35609
I,5440,75610,49751
I,5441,6931,37471
I,5442,68388,12512
I,5443,98378,31284
I,5444,65882,1323
I,5445,15766,43239
I,5446,69712,11879
I,5447,2487,18119
I,5448,26976,16175
I,5449,92487,38081
I,5450,58227,5647
I,5451,69933,39870
I,5452,42000,26432
I,5453,77188,3048
I,5454,64419,1624
I,5455,44559,28740
I,5456,23660,27293
I,5457,3154,34696
I,5458,41600,25135
I,5459,33709,6065
I,5460,15027,6609
I,5461,71013,11120
I,5462,37402,9539
I,5463,23943,16848
I,5464,11748,10207
I,5465,40213,26791
I,5466,88947,11188
I,5467,7722,40370
I,5468,42637,11992
I,5469,3562,46846
I,5470,7668,19631
I,5471,51111,6571
I,5472,41949,9436
I,5473,54110,21347
I,5474,33808,24709
I,5475,15856,3499
I,5476,26550,15803
I,5477,98584,39225
I,5478,76813,15598
I,5479,64616,33433
I,5480,98618,33157
I,5481,50470,7641
I,5482,35297,4073
I,5483,41725,30562
I,5484,72499,26778
I,5485,8580,31830
I,5486,3789,26805
I,5487,83040,15418
I,5488,2441,17739
I,5489,72624,38515
I,5490,88487,6752
I,5491,32286,36453
I,5492,85401,8329
I,5493,39927,37340
I,5494,53314,29327
I,5495,10999,41767
I,5496,65593,13433
I,5497,18661,24564
I,5498,70837,11122
I,5499,32134,35327
I,5500,55543,36482
I,5501,59211,2838
I,5502,132,30551
I,5503,81361,19056
I,5504,85598,11069
I,5505,72,4043
I,5506,63202,18011
I,5507,78364,16542
I,5508,89129,25013
I,5509,46062,41532
I,5510,27887,38448
I,5511,66890,18536
I,5512,5962,10678
I,5513,96887,35102
I,5514,73805,4683
I,5515,39406,5979
I,5516,51814,45872
I,5517,16119,9252
I,5518,95037,36569
I,5519,36630,28409
I,5520,27637,40106
I,5521,66168,20960
I,5522,89405,22554
I,5523,83253,17228
I,5524,98658,46483
I,5525,59339,17992
I,5526,32235,43502
I,5527,42158,22489
I,5528,27607,30233
I,5529,78580,21625
I,5530,2081,45440
I,5531,17528,42465
I,5532,269,39997
I,5533,62460,380
I,5534,1256,44186
I,5535,22746,27177
I,5536,72849,45745
I,5537,92183,32145
I,5538,99938,25841
I,5539,70534,5418
I,5540,85079,42781
I,5541,10162,35400
I,5542,4057,44114
I,5543,58351,44156
I,5544,16177,23233
I,5545,49333,39507
I,5546,46920,25446
I,5547,23225,45780
I,5548,1106,8276
I,5549,60647,24379
I,5550,25296,29235
I,5551,1228,14617
I,5552,97406,1396
I,5553,99408,18524
I,5554,89202,46577
I,5555,46901,12650
I,5556,11793,40302
I,5557,81952,19969
I,5558,94085,14593
I,5559,30705,32462
I,5560,47580,2511
I,5561,36800,32398
I,5562,92281,46431
I,5563,79434,13802
I,5564,936,12950
I,5565,83682,26057
I,5566,14542,18276
I,5567,74594,32889
I,5568,64752,11272
I,5569,72324,12798
I,5570,86487,48518
I,5571,74149,44151
I,5572,89442,39616
I,5573,74075,11603
I,5574,8567,38645
I,5575,16810,48988
I,5576,8527,8451
I,5577,34030,37449
I,5578,29880,34380
I,5579,95539,18078
I,5580,25147,44532
I,5581,3031,45515
I,5582,88833,35026
I,5583,80539,16675
I,5584,89219,36807
I,5585,59498,228
I,5586,55983,42106
I,5587,88225,42700
I,5588,6798,21268
I,5589,56695,26765
I,5590,35919,8076
I,5591,89152,34066
I,5592,61157,32577
I,5593,47379,33998
I,5594,99487,2948
I,5595,94532,14815
I,5596,6156,18314
I,5597,55059,34992
I,5598,58834,20825
I,5599,677,25780
I,5600,25508,22035
I,5601,10723,37574
I,5602,3326,48429
I,5603,29574,45290
I,5604,55551,4978
I,5605,32766,13002
I,5606,21559,21676
I,5607,40738,4218
I,5608,82051,41079
I,5609,12679,1926
I,5610,62911,28408
I,5611,3149,38932
I,5612,82091,22008
I,5613,32822,16297
I,5614,14135,31136
I,5615,31243,22434
I,5616,7135,21962
I,5617,68115,15615
I,5618,9557,39419
I,5619,81208,28839
I,5620,12540,41082
I,5621,58518,38041
I,5622,16362,5705
I,5623,7955,2285
I,5624,49466,20631
I,5625,90881,4361
I,5626,16717,4163
I,5627,57924,3690
I,5628,39515,40125
I,5629,82076,28401
I,5630,8624,6773
I,5631,88810,3756
I,5632,73304,3521
I,5633,38656,25099
I,5634,52650,6380
I,5635,80912,49380
I,5636,53885,15377
I,5637,78588,43335
I,5638,81790,795
I,5639,59430,25260
I,5640,60845,28156
I,5641,81293,40681
I,5642,13275,22357
I,5643,85318,44387
I,5644,3405,29858
I,5645,67793,21608
I,5646,77046,12714
I,5647,14157,6829
I,5648,1611,39105
I,5649,93494,4526
I,5650,77711,12788
I,5651,75133,8356
I,5652,83541,33451
I,5653,33592,23390
I,5654,55183,31648
I,5655,94978,40788
I,5656,58278,12284
I,5657,31871,9122
I,5658,5777,4064
I,5659,16736,20525
I,5660,76615,28663
I,5661,67257,42810
I,5662,98878,23545
I,5663,40789,38351
I,5664,70929,9643
I,5665,19322,30870
I,5666,40459,39639
I,5667,44945,19175
I,5668,48344,629
I,5669,67854,38532
I,5670,86204,44553
I,5671,18954,3856
I,5672,31115,33333
I,5673,73329,3678
I,5674,55321,22632
I,5675,25613,13231
I,5676,83959,13289
I,5677,8966,22483
I,5678,24820,43868
I,5679,62355,45633
I,5680,90681,30731
I,5681,78613,45478
I,5682,43404,38006
I,5683,74200,22097
I,5684,80754,19736
I,5685,54880,21636
I,5686,21271,6971
I,5687,59547,2865
I,5688,65003,14478
I,5689,485,41962
I,5690,29233,45530
I,5691,30183,30674
I,5692,81779,14068
I,5693,31329,31606
I,5694,96284,21826
I,5695,97004,24735
I,5696,26912,26334
I,5697,24150,540
I,5698,47556,748
I,5699,9665,23554
I,5700,3935,36452
I,5701,15099,9432
I,5702,38087,28962
I,5703,25481,41475
I,5704,76768,23687
I,5705,5755,2045
I,5706,26100,13064
I,5707,37238,11512
I,5708,28698,17270
I,5709,94220,11521
I,5710,44541,36440
I,5711,32240,11800
I,5712,25689,1508
I,5713,23079,17256
I,5714,13264,1475
I,5715,88796,9094
I,5716,49667,43017
I,5717,14545,22276
I,5718,27557,20093
I,5719,59796,15838
I,5720,48450,24502
I,5721,86627,11330
I,5722,69066,40942
I,5723,56849,46692
I,5724,8570,7865
I,5725,18932,8671
I,5726,24857,12662
I,5727,69804,24885
I,5728,91011,24627
I,5729,41675,39392
I,5730,56301,41790
I,5731,32054,3127
I,5732,80745,38590
I,5733,24786,35192
I,5734,38560,9836
I,5735,42950,16298
I,5736,6981,41352
I,5737,36710,8387
I,5738,66620,38378
I,5739,64093,13812
I,5740,95329,5435
I,5741,61692,43583
I,5742,80595,4351
I,5743,21946,33432
I,5744,50872,49337
I,5745,84551,49326
I,5746,66737,24627
I,5747,65351,34106
I,5748,60853,11830
I,5749,42183,46793
I,5750,49006,34537
I,5751,91031,31773
I,5752,93802,32526
I,5753,62097,17685
I,5754,76178,26376
I,5755,83638,38371
I,5756,85163,2498
I,5757,27159,14486
I,5758,26608,29727
I,5759,30722,26045
I,5760,28652,20153
I,5761,55709,24812
I,5762,74891,10402
I,5763,49035,16780
I,5764,72162,5654
I,5765,17607,49358
I,5766,11014,19436
I,5767,58263,34101
I,5768,46082,15184
I,5769,76542,2796
I,5770,60982,33671
I,5771,81413,22144
I,5772,55851,29666
I,5773,61283,28444
I,5774,53603,24185
I,5775,65214,20876
I,5776,35786,25159
I,5777,3240,11868
I,5778,57893,15421
I,5779,34816,42393
I,5780,9947,23633
I,5781,10803,19401
I,5782,65768,33706
I,5783,71651,42282
I,5784,10245,18215
I,5785,29851,6549
I,5786,15544,4775
I,5787,47217,2608
I,5788,71569,13227
I,5789,43747,12987
I,5790,88488,21677
I,5791,32772,19938
I,5792,97677,44896
I,5793,35975,12593
I,5794,92490,39685
I,5795,18071,49408
I,5796,93872,48584
I,5797,71189,17213
I,5798,1119,19726
I,5799,36943,22816
I,5800,52929,26691
I,5801,76016,49763
I,5802,85893,879
I,5803,61867,42966
I,5804,67194,49983
I,5805,19567,26150
I,5806,29830,14971
I,5807,94810,49195
I,5808,27509,31192
I,5809,30635,33905
I,5810,76940,36316
I,5811,99303,30819
I,5812,94701,30338
I,5813,44651,5727
I,5814,41036,12410
I,5815,56203,45840
I,5816,54748,13835
I,5817,57499,29589
I,5818,73197,2072
I,5819,49113,9206
I,5820,75696,8511
I,5821,40052,48452
I,5822,1269,32854
I,5823,86357,23343
I,5824,44542,14877
I,5825,54939,27999
I,5826,89885,49424
I,5827,52871,45353
I,5828,70465,19737
I,5829,42740,38566
I,5830,3047,37296
I,5831,4222,9218
I,5832,20145,21743
I,5833,74474,41377
I,5834,79037,39935
I,5835,75220,25717
I,5836,49981,13482
I,5837,51202,4275
I,5838,70057,25425
I,5839,24686,31215
I,5840,14240,21650
I,5841,74648,29691
I,5842,83756,20065
I,5843,12222,11334
I,5844,13673,44329
I,5845,72471,11741
I,5846,4203,45255
I,5847,79085,32121
I,5848,3518,12335
I,5849,26084,4654
I,5850,50580,18700
I,5851,26987,15372
I,5852,38156,43325
I,5853,68734,4686
I,5854,59594,3865
I,5855,48320,34082
I,5856,1448,11360
I,5857,42831,27026
I,5858,51263,10391
I,5859,14516,8563
I,5860,70314,27521
I,5861,62686,48802
I,5862,9013,25593
I,5863,27064,8615
I,5864,26959,20400
I,5865,56650,46609
I,5866,87136,31215
I,5867,20812,39664
I,5868,75379,20436
I,5869,77004,13402
I,5870,65861,47074
I,5871,89763,30178
I,5872,36103,13318
I,5873,976,9451
I,5874,58423,4292
I,5875,52329,39739
I,5876,32354,34562
I,5877,43109,37404
I,5878,64351,30259
I,5879,60647,37857
I,5880,5123,48419
I,5881,11942,18968
I,5882,84712,30004
I,5883,45454,45995
I,5884,93278,19593
I,5885,51261,40275
I,5886,22955,27300
I,5887,32655,11868
I,5888,80968,48153
I,5889,56634,30104
I,5890,50419,43293
I,5891,24045,45878
I,5892,74530,6360
I,5893,51584,45886
I,5894,5724,15808
I,5895,20701,18042
I,5896,82325,35341
I,5897,38259,43790
I,5898,8749,45847
I,5899,95229,47443
I,5900,28477,32441
I,5901,53908,36329
I,5902,15890,24265
I,5903,10032,49605
I,5904,13792,33156
I,5905,42732,26976
I,5906,59106,10902
I,5907,33131,13690
I,5908,66331,3025
I,5909,60578,1850
I,5910,9594,41968
I,5911,91028,44377
I,5912,98270,30371
I,5913,49959,22621
I,5914,97775,26271
I,5915,25481,26096
I,5916,4952,803
I,5917,32848,7615
I,5918,92944,9044
I,5919,42876,44028
I,5920,98131,30524
I,5921,63539,30335
I,5922,8944,5509
I,5923,71884,43158
I,5924,31758,46865
I,5925,57374,9291
I,5926,61708,18393
I,5927,21151,11279
I,5928,2368,39879
I,5929,13175,11715
I,5930,38555,8236
I,5931,70079,48691
I,5932,51230,11139
I,5933,10170,44100
I,5934,1470,44492
I,5935,35816,10159
I,5936,57758,23567
I,5937,23323,14299
I,5938,93640,2357
I,5939,88480,34984
I,5940,28334,29070
I,5941,91324,3229
I,5942,83204,34367
I,5943,84019,43520
I,5944,93902,43356
I,5945,13474,25699
I,5946,90486,20306
I,5947,58195,3535
I,5948,78408,405
I,5949,6379,24832
I,5950,26443,16464
I,5951,49106,15732
I,5952,26213,6089
I,5953,2103,27735
I,5954,3663,1054
I,5955,44187,12692
I,5956,89124,43940
I,5957,8281,14555
I,5958,12662,43623
I,5959,22005,47548
I,5960,21896,2984
I,5961,54485,33687
I,5962,14115,21539
I,5963,42295,36934
I,5964,82155,12522
I,5965,81878,13673
I,5966,71003,25990
I,5967,56084,8017
I,5968,30463,14110
I,5969,13879,23468
I,5970,42385,11478
I,5971,1966,26454
I,5972,85721,20825
I,5973,1571,25605
I,5974,27888,30166
I,5975,28849,4426
I,5976,86241,18348
I,5977,85190,40988
I,5978,48363,2979
I,5979,8826,14423
I,5980,53884,19861
I,5981,78495,32840
I,5982,13345,46796
I,5983,70279,37403
I,5984,22474,16611
I,5985,12419,39412
I,5986,42514,41444
I,5987,91268,25565
I,5988,88854,45563
I,5989,17424,21861
I,5990,22981,41738
I,5991,99840,45164
I,5992,41677,43771
I,5993,63194,4524
I,5994,43923,1256
I,5995,79762,38440
I,5996,58840,25159
I,5997,66982,42081
I,5998,97232,15332
I,5999,65985,38600
I,6000,92358,971
I,6001,30489,1490
I,6002,80787,49837
I,6003,16261,20340
I,6004,30985,48459
I,6005,56165,49726
I,6006,31923,40716
I,6007,10406,4027
I,6008,18030,24644
I,6009,65370,19538
I,6010,26479,10039
I,6011,49251,13494
I,6012,84154,2584
I,6013,31204,47633
I,6014,78391,29180
I,6015,96896,21641
I,6016,17599,18327
I,6017,41621,42279
I,6018,99680,2695
I,6019,68272,27290
I,6020,84941,19004
I,6021,98377,1652
I,6022,30017,48129
I,6023,43421,22561
I,6024,31753,13588
I,6025,70689,3643
I,6026,87164,16375
I,6027,90093,45731
I,6028,94307,14678
I,6029,79701,25101
I,6030,68351,21178
I,6031,24058,29090
I,6032,82547,496
I,6033,8470,32320
I,6034,9174,12713
I,6035,6830,41673
I,6036,18551,13483
I,6037,16458,6113
I,6038,22765,38938
I,6039,71939,13493
I,6040,30974,33354
I,6041,10246,28034
I,6042,95026,30710
I,6043,40825,10858
I,6044,94592,13045
I,6045,32103,27888
I,6046,23126,39805
I,6047,32633,19964
I,6048,37402,37876
I,6049,58756,41754
I,6050,26399,17916
I,6051,63069,5343
I,6052,47132,26199
I,6053,49509,11094
I,6054,61698,29026
I,6055,55404,33214
I,6056,79875,48264
I,6057,56811,49928
I,6058,20432,31688
I,6059,2597,25096
I,6060,56020,5554
I,6061,99466,19775
I,6062,78012,35305
I,6063,20028,36331
I,6064,95244,11614
I,6065,33724,25033
I,6066,60772,20144
I,6067,59455,18661
I,6068,49172,36940
I,6069,79433,31612
I,6070,9430,21938
I,6071,17912,46949
I,6072,61507,12926
I,6073,20281,12527
I,6074,548,941
I,6075,65628,47965
I,6076,95073,24627
I,6077,64416,26612
I,6078,54503,25963
I,6079,97281,24554
I,6080,50337,32183
I,6081,40346,42111
I,6082,77111,4768
I,6083,53581,2644
I,6084,16316,25319
I,6085,74136,10740
I,6086,25458,28693
I,6087,33458,49355
I,6088,94667,22944
I,6089,66796,46573
I,6090,64045,41714
I,6091,90242,24229
I,6092,91286,3881
I,6093,85316,25353
I,6094,55580,48312
I,6095,32348,15982
I,6096,62617,2361
I,6097,47372,41450
I,6098,92611,44430
I,6099,3704,45809
I,6100,87252,42392
I,6101,19384,17226
I,6102,79356,29949
I,6103,89269,9757
I,6104,33331,16314
I,6105,78925,38002
I,6106,86849,10679
I,6107,1618,7750
I,6108,12099,42331
I,6109,93273,25288
I,6110,52123,46372
I,6111,76830,5365
I,6112,67966,12474
I,6113,55437,10967
I,6114,55951,16672
I,6115,90681,19906
I,6116,65621,35043
I,6117,86310,25186
I,6118,76819,20283
I,6119,96199,27075
I,6120,98627,47787
I,6121,11649,7261
I,6122,83386,37626
I,6123,45141,9452
I,6124,35262,49168
I,6125,27463,49139
I,6126,52163,45910
I,6127,40384,520
I,6128,22073,32325
I,6129,207,6448
I,6130,9155,45733
I,6131,54768,34503
I,6132,54637,42994
I,6133,37794,48140
I,6134,56486,11282
I,6135,23122,24653
I,6136,24432,46240
I,6137,17608,13077
I,6138,63763,12026
I,6139,65879,7324
I,6140,59070,37264
I,6141,27863,12265
I,6142,26338,3965
I,6143,98293,12075
I,6144,99506,12675
I,6145,33994,26890
I,6146,57768,41180
I,6147,81845,7256
I,6148,83419,10987
I,6149,10461,19310
I,6150,11234,24854
I,6151,16343,18237
I,6152,8424,22523
I,6153,3889,38480
I,6154,30774,31419
I,6155,63596,44192
I,6156,99685,6706
I,6157,1247,4101
I,6158,34876,49369
I,6159,948,43702
I,6160,76343,2843
I,6161,12694,13932
I,6162,68464,575
I,6163,49240,39617
I,6164,68168,49996
I,6165,34844,31945
I,6166,62028,49704
I,6167,44176,39708
I,6168,56290,22156
I,6169,48600,44786
I,6170,44968,20758
I,6171,31405,23772
I,6172,87174,26214
I,6173,49603,40129
I,6174,7503,23432
I,6175,43288,6665
I,6176,405,30044
I,6177,91529,26432
I,6178,95057,9200
I,6179,3366,39546
I,6180,16109,34875
I,6181,36631,45927
I,6182,98493,16388
I,6183,48291,29716
I,6184,81049,45069
I,6185,86361,31242
I,6186,67491,27174
I,6187,86538,12416
I,6188,411,41916
I,6189,42230,1189
I,6190,83071,23706
I,6191,5998,48322
I,6192,42668,44528
I,6193,58237,15406
I,6194,79530,31854
I,6195,52451,48544
I,6196,80294,5432
I,6197,45657,28143
I,6198,62407,43244
I,6199,91685,6683
I,6200,96244,25322
I,6201,38518,39891
I,6202,25570,46757
I,6203,18765,34182
I,6204,74960,47067
I,6205,66144,2180
I,6206,16760,32732
I,6207,11416,19849
I,6208,88220,36062
I,6209,61185,11113
I,6210,58496,7681
I,6211,63199,43526
I,6212,70867,15887
I,6213,31898,13970
I,6214,22339,49465
I,6215,86475,45969
I,6216,11723,7012
I,6217,57003,47008
I,6218,3831,10601
I,6219,42796,25232
I,6220,36748,14542
I,6221,94264,16983
I,6222,87286,31314
I,6223,87898,8167
I,6224,87226,8996
I,6225,70064,41620
I,6226,95082,32341
I,6227,11855,45436
I,6228,43621,14767
I,6229,75494,39466
I,6230,8477,42304
I,6231,44988,24807
I,6232,94037,48791
I,6233,96470,47615
I,6234,50024,42955
I,6235,84162,36924
I,6236,57274,15393
I,6237,29302,17079
I,6238,15164,19169
I,6239,11493,7399
I,6240,11684,22397
I,6241,97070,38910
I,6242,24663,48899
I,6243,15219,37641
I,6244,48201,8450
I,6245,41075,25016
I,6246,75618,48394
I,6247,221,20468
I,6248,8112,38770
I,6249,70203,12542
I,6250,50876,27867
I,6251,41897,24022
I,6252,89038,8377
I,6253,68125,43599
I,6254,78856,38817
I,6255,29117,7085
I,6256,51815,702
I,6257,70556,30286
I,6258,41410,9583
I,6259,38906,14446
I,6260,65515,44663
I,6261,59741,9761
I,6262,78836,18672
I,6263,19120,49059
I,6264,87209,46169
I,6265,4502,39348
I,6266,41962,20343
I,6267,65848,45228
I,6268,16183,18020
I,6269,92606,37715
I,6270,62690,41458
I,6271,28273,32541
I,6272,38207,46246
I,6273,49376,3954
I,6274,43666,10107
I,6275,93948,13902
I,6276,96031,14850
I,6277,91804,48316
I,6278,6890,11832
I,6279,63899,47770
I,6280,51356,19701
I,6281,86410,10532
I,6282,2827,36009
I,6283,51418,22212
I,6284,55370,44526
I,6285,62053,22926
I,6286,99316,25748
I,6287,51258,4807
I,6288,69186,47728
I,6289,37099,18605
I,6290,91276,12885
I,6291,91896,36014
I,6292,51613,6477
I,6293,17158,21295
I,6294,98602,38136
I,6295,7095,46603
I,6296,39856,30084
I,6297,85805,10827
I,6298,75650,9115
I,6299,57919,45710
I,6300,63235,19176
I,6301,18983,13847
I,6302,28592,49145
I,6303,25645,48289
I,6304,85360,698
I,6305,47478,47676
I,6306,75456,6781
I,6307,88909,9773
I,6308,49356,28091
I,6309,89057,11124
I,6310,7384,6394
I,6311,46608,31155
I,6312,23545,3538
I,6313,15381,33879
I,6314,85210,22283
I,6315,77778,28530
I,6316,19474,41189
I,6317,94707,26576
I,6318,32113,2327
I,6319,15572,15884
I,6320,51990,32122
I,6321,39675,45187
I,6322,78140,11404
I,6323,85564,48937
I,6324,49201,45437
I,6325,87915,43256
I,6326,11746,30487
I,6327,85238,25141
I,6328,36074,41540
I,6329,85616,29271
I,6330,48146,860
I,6331,15729,7743
I,6332,10832,8098
I,6333,64123,42135
I,6334,87660,33506
I,6335,29483,1609
I,6336,76920,37650
I,6337,75056,31524
I,6338,35878,45564
I,6339,97696,6296
I,6340,77710,11968
I,6341,50327,31831
I,6342,84489,46154
I,6343,56841,19653
I,6344,74898,8307
I,6345,13034,21414
I,6346,8323,46877
I,6347,70453,12216
I,6348,53128,46023
I,6349,2589,25907
I,6350,72884,35254
I,6351,69480,32118
I,6352,8380,34106
I,6353,76641,35422
I,6354,93553,42809
I,6355,16265,49481
I,6356,98696,13696
I,6357,86322,7789
I,6358,23681,39362
I,6359,91124,11892
I,6360,698,36454
I,6361,58620,20697
I,6362,16128,2665
I,6363,16885,37788
I,6364,27031,42871
I,6365,21131,5855
I,6366,73728,16927
I,6367,98707,2394
I,6368,11091,8273
I,6369,66342,19667
I,6370,47653,35779
I,6371,22493,27825
I,6372,86267,105
I,6373,32551,19800
I,6374,6052,34142
I,6375,38457,43298
I,6376,70006,29258
I,6377,18332,37918
I,6378,64284,45654
I,6379,41018,34353
I,6380,46153,39826
I,6381,70545,33562
I,6382,27505,45184
I,6383,12978,43525
I,6384,5864,15638
I,6385,4815,12425
I,6386,18569,19741
I,6387,28209,8895
I,6388,78925,36280
I,6389,28317,38883
I,6390,47064,18279
I,6391,16842,47882
I,6392,81568,27757
I,6393,9747,36134
I,6394,33420,17183
I,6395,50041,42683
I,6396,21407,26318
I,6397,59778,5556
I,6398,33316,44436
I,6399,55751,45615
I,6400,18776,35221
I,6401,26708,4724
I,6402,82519,48116
I,6403,35311,41592
I,6404,91332,42408
I,6405,25249,46921
I,6406,48778,37038
I,6407,86156,42552
I,6408,67034,39745
I,6409,21502,27604
I,6410,20119,20832
I,6411,56837,24934
I,6412,3397,39658
I,6413,32441,5180
I,6414,35406,8267
I,6415,69661,7308
I,6416,89651,36037
I,6417,53318,4422
I,6418,43170,42054
I,6419,11663,23877
I,6420,43715,18007
I,6421,19180,14895
I,6422,35868,746
I,6423,12839,24817
I,6424,29128,24914
I,6425,13763,8193
I,6426,23034,34603
I,6427,95464,20190
I,6428,77179,32187
I,6429,12523,34765
I,6430,45732,46005
I,6431,74994,18580
I,6432,72292,17863
I,6433,79622,6592
I,6434,6287,11290
I,6435,41681,49374
I,6436,51061,11940
I,6437,45243,48681
I,6438,88843,34944
I,6439,72309,39068
I,6440,52777,31351
I,6441,77636,8460
I,6442,33956,722
I,6443,90002,33757
I,6444,93484,10290
I,6445,86189,8381
I,6446,18701,24925
I,6447,74392,48296
I,6448,35045,3564
I,6449,95083,41990
I,6450,48517,46466
I,6451,32652,44547
I,6452,79784,27510
I,6453,92640,30101
I,6454,24000,28867
I,6455,46400,30814
I,6456,65829,18897
I,6457,36153,28134
I,6458,68236,47185
I,6459,29985,20100
I,6460,83314,5797
I,6461,40064,26741
I,6462,40992,6007
I,6463,83189,5308
I,6464,10053,47938
I,6465,31463,6236
I,6466,21642,37803
I,6467,7526,5643
I,6468,97441,18833
I,6469,72635,32399
I,6470,1402,27886
I,6471,88741,33437
I,6472,95788,9040
I,6473,62870,32724
I,6474,67504,45000
I,6475,88707,34991
I,6476,91473,8271
I,6477,53146,1010
I,6478,80778,12563
I,6479,97769,577
I,6480,93607,27951
I,6481,92091,35117
I,6482,98261,22713
I,6483,32012,48529
I,6484,86662,34710
I,6485,89664,40024
I,6486,5552,39904
I,6487,58806,11144
I,6488,88411,34409
I,6489,29501,11556
I,6490,9847,24155
I,6491,17475,33764
I,6492,46307,3436
I,6493,55408,32573
I,6494,49689,11272
I,6495,48928,7520
I,6496,44297,44603
I,6497,32738,35431
I,6498,15449,19109
I,6499,39214,31762
I,6500,38476,17450
I,6501,27927,246
I,6502,96735,41464
I,6503,74560,25896
I,6504,28504,20076
I,6505,84276,33885
I,6506,4644,30446
I,6507,80970,32099
I,6508,7537,23414
I,6509,773,40439
I,6510,60340,21631
I,6511,39106,23292
I,6512,14047,437
I,6513,45839,47445
I,6514,24401,26449
I,6515,46470,680
I,6516,13283,28333
I,6517,64494,13046
I,6518,11108,34774
I,6519,67413,10173
I,6520,53834,8216
I,6521,63887,552
I,6522,20399,43133
I,6523,32786,14917
I,6524,61696,26010
I,6525,49062,19713
I,6526,47776,28171
I,6527,23879,35255
I,6528,35322,7223
I,6529,57485,43109
I,6530,57588,10705
I,6531,18334,23282
I,6532,97923,28540
I,6533,762,23642
I,6534,92959,13106
I,6535,14506,12523
I,6536,37343,2738
I,6537,17522,25956
I,6538,55189,48853
I,6539,43413,2171
I,6540,21013,43760
I,6541,26083,31511
I,6542,87195,17519
I,6543,15571,27696
I,6544,64104,36152
I,6545,64956,44778
I,6546,93628,8451
I,6547,42584,49323
I,6548,52413,32989
I,6549,95158,48720
I,6550,50968,8712
I,6551,14383,7169
I,6552,2773,8365
I,6553,20388,22652
I,6554,65537,994
I,6555,89711,15599
I,6556,6821,44553
I,6557,44846,28258
I,6558,78262,48428
I,6559,1053,28564
I,6560,62940,19070
I,6561,36992,31945
I,6562,10829,49966
I,6563,56224,16336
I,6564,80952,10093
I,6565,95585,33604
I,6566,24493,16449
I,6567,36850,7637
I,6568,34542,46037
I,6569,32422,43768
I,6570,56251,13103
I,6571,62115,46398
I,6572,13509,46050
I,6573,95743,33020
I,6574,80099,11974
I,6575,24730,38844
I,6576,82433,41681
I,6577,19494,15132
I,6578,15790,8770
I,6579,52597,2614
I,6580,35896,12694
I,6581,19164,28038
I,6582,2315,40500
I,6583,26168,6059
I,6584,6679,25026
I,6585,53386,34504
I,6586,40167,45985
I,6587,83010,15266
I,6588,29069,22131
I,6589,55847,31504
I,6590,8042,33514
I,6591,55978,42296
I,6592,6771,20041
I,6593,14426,17745
I,6594,47655,18486
I,6595,46010,46734
I,6596,54798,16285
I,6597,41923,3216
I,6598,23823,2779
I,6599,71,3516
I,6600,86564,48908
I,6601,42158,13992
I,6602,37398,31036
I,6603,36722,39849
I,6604,13208,28339
I,6605,24228,16632
I,6606,64394,23927
I,6607,43816,20046
I,6608,14619,6449
I,6609,87681,995
I,6610,89518,36260
I,6611,17080,21806
I,6612,47261,48681
I,6613,47368,48788
I,6614,77190,34759
I,6615,79262,24452
I,6616,31229,42714
I,6617,36169,13864
I,6618,76589,25269
I,6619,11434,7070
I,6620,17103,41358
I,6621,97333,39541
I,6622,15776,2789
I,6623,76882,42983
I,6624,24961,12743
I,6625,92362,29313
I,6626,12929,5007
I,6627,71642,40667
I,6628,44945,19857
I,6629,95074,31177
I,6630,99745,13338
I,6631,69935,47336
I,6632,20143,2971
I,6633,16756,12663
I,6634,54816,36177
I,6635,93272,16649
I,6636,99531,36822
I,6637,45527,24086
I,6638,58784,41378
I,6639,94022,7795
I,6640,57164,4537
I,6641,63285,27559
I,6642,68651,33121
I,6643,2868,11040
I,6644,78533,18066
I,6645,91319,8549
I,6646,37966,3078
I,6647,74210,4084
I,6648,90939,12564
I,6649,97088,26150
I,6650,64885,44972
I,6651,69792,33751
I,6652,9829,10947
I,6653,57377,49299
I,6654,66753,25275
I,6655,73728,25675
I,6656,52541,39894
I,6657,35586,13661
I,6658,24126,335
I,6659,20972,37579
I,6660,28549,38904
I,6661,91321,680
I,6662,67214,29947
I,6663,66037,46483
I,6664,94448,34511
I,6665,33926,19984
I,6666,28880,19522
I,6667,92833,17697
I,6668,72372,7905
I,6669,22428,14775
I,6670,5979,35067
I,6671,31224,19226
I,6672,5124,42017
I,6673,19417,18303
I,6674,17429,17823
I,6675,6753,42201
I,6676,32638,13860
I,6677,70071,7714
I,6678,184,42609
I,6679,45543,41563
I,6680,79320,24290
I,6681,42541,5555
I,6682,92467,36097
I,6683,34609,47422
I,6684,17513,26861
I,6685,80149,19426
I,6686,42551,3852
I,6687,82046,782
